u^2,u^3,u^4
0.002129581355240941,0.0015992117955423199,-0.008644310402257854
-0.003953903865274967,-0.0012554038245147332,-0.003790317156417284
0.008240397660879662,0.004125304181587099,-0.014210966770228314
0.01836314486625748,0.005083860088246636,-0.02169324701666984
0.013276014553775846,0.004976069302131523,-0.01838857379800412
0.021192362198927988,0.004787910442256834,-0.022502173934092234
0.0003304605904186474,0.0007886302139041657,-0.007135065046376542
0.011793677576994021,0.004801097049834905,-0.01725355225355185
0.021808338290913748,0.004640346846980911,-0.022321609308931373
-0.001525532695427718,-6.26826146987412e-05,-0.005664706791942467
0.02207381513602924,0.004518732580226289,-0.021884364319537556
0.00619878616449846,0.0035058618413842985,-0.012298539767730425
0.02245848432080682,0.003915978340176987,-0.01854853771881315
0.014971403662222283,0.00202864880445593,-0.0002474202932219057
0.016216591121566745,0.005121700976713974,-0.0203980592032064
0.010340517578991357,0.004566239056065665,-0.016055560321186605
0.006743702598023071,0.0037264504086048536,-0.01278389824937315
0.02245275566797936,0.003420017256809321,-0.015229665003548056
0.00730840508457602,0.0038984680630790255,-0.01331140178094485
0.022708951639961204,0.003997741764382563,-0.019706830473020402
0.01763766644275531,0.005103530248117283,-0.021285101593441366
0.02067759009635412,0.005998275666407595,-0.004118038273354905
0.02047002941370903,0.004925451311072692,-0.022822785603581485
-0.0029097630606404485,-0.0008243769611076724,-0.004421810922344509
-0.0009964207591138389,9.311579511232031e-05,-0.005911398926873042
0.000668258581839478,0.0008432257455725841,-0.007251706445534171
0.006303969549395196,0.0035929448930218165,-0.012348226188194037
-0.011565901794954692,-0.006351974442293832,0.00025418687957832483
0.019678120090631333,0.00499848505322392,-0.02248009802736989
-0.005128454613557954,-0.002011318182059023,-0.00273212280636561
0.003585859110097889,0.002294637418918245,-0.009824594329405084
0.002311734609272909,0.0016209887920208518,-0.00863920274891859
0.006642423465185269,0.0037150996628204105,-0.012658268203753117
0.005874166836903801,0.0034288232514924867,-0.011935326071560242
0.02251262591004452,0.004321122329418005,-0.02136491422491758
0.02146146470978707,0.004800642154480547,-0.023188938000920166
0.005317952701193237,0.003172636810995415,-0.011423341680112952
0.00790137753120811,0.0040537469589694355,-0.013859940019792771
0.022540034863015247,0.004487767883755127,-0.02256348267381247
0.004406034437770584,0.0027379177049533694,-0.01055067576569118
0.022138135754972362,0.0033247340121433746,-0.012468881379090134
0.01898041566219893,0.005042688871865172,-0.022104203618258402
0.0222541390732871,0.004607790306868447,-0.02292083775317095
0.006073535360727297,0.0035229415635512126,-0.012104550161846174
0.022157533711711398,0.004678012198013711,-0.023297716630353238
-0.0022086242165774827,-0.0005690441957281751,-0.004812717842775063
0.0054912701840825594,0.0032839446668001455,-0.011546446288408025
-0.00407277153147187,-0.001539878500427208,-0.003361507547332853
0.006381715086452157,0.0036332941363953807,-0.012394408156689947
-0.007589545915816016,-0.0038384955097599716,-0.0008222265628929075
-0.0006478302031130285,0.00013421836244783454,-0.006018465014576267
0.022955355255470475,0.004073561190787616,-0.02071675635725577
0.0009131758717238254,0.0008577085128042194,-0.007302293253190874
0.004815481701741554,0.0029704496061786602,-0.010900022756769916
0.022855467820097255,0.0043318709636340335,-0.0221180075841639
0.0057641051572040825,0.0034045166408084157,-0.011796520520546187
0.020827410766425778,0.004901063056004482,-0.023192639016715744
-0.0068544675596719715,-0.0032628658368088546,-0.001328529360356719
0.004147703703555107,0.0026355921004721067,-0.010254800941216191
-0.0032614789426444347,-0.0012049762970979025,-0.0038452370461238825
0.021531657032566303,0.004820986059308607,-0.023521392426688423
0.005121921407661872,0.0031250549953567197,-0.01117839399747095
0.020194081512174968,0.004957574857979409,-0.022849083530403567
0.022948687844235184,0.004466165602265751,-0.023154271243353734
0.003451993721977711,0.0022456460674953643,-0.00960230436452417
0.022432229171683984,0.004676349477941343,-0.023754673300399654
0.004431111448347264,0.0027884215770345726,-0.010513607107524582
0.022612363676256683,0.00300061821389378,-0.013160633924925887
0.022777451433219083,0.004559492117388643,-0.02347778066966753
0.022726961967257847,0.004608940398853526,-0.02373309300510134
-0.001811101970593657,-0.0005027718466132507,-0.00496016183257203
-0.00984683975065543,-0.00522622550083703,1.2366863474021339e-05
0.023197536671654966,0.004335589945005293,-0.02277292157345048
0.022255014254426487,0.004726038350937764,-0.023867040696629357
0.003656021979911881,0.002369888361394579,-0.009769220427983293
0.002333893157327547,0.001600228488183326,-0.008535301283037026
0.022022953384915386,0.003447739351155967,-0.010630663277980141
-0.005896021880887994,-0.0026780019984885945,-0.0019366760751964168
0.02310044158882319,0.0034307900521170654,-0.01736774120170924
-0.000408104799550693,0.00010424521180566218,-0.0060423051543953415
0.023220481943369353,0.004131117648926437,-0.021589757530474832
-0.0026885180623225503,-0.00098664926222301,-0.004191953581268975
0.023240081559501056,0.0036204614458854026,-0.018747601317523677
0.0010455848771252503,0.0008422233959506974,-0.00728785505774238
0.021766387357715262,0.004806950717960427,-0.023792844560247845
0.021234274809252555,0.00486448876807273,-0.023497873977353177
0.023162216265787215,0.004525622827372111,-0.02389663414689722
0.022871695106976876,0.004633987034990783,-0.02416966643834783
0.023308631607828298,0.0044466055550637556,-0.023647595385279576
0.002612617878499824,0.0017576883946887581,-0.008758986200511092
0.023016449461116827,0.004585443725006841,-0.024057559653928265
0.022050459524843594,0.003908411468854682,-0.009035588027336719
0.022313320531935646,0.0047366119391762645,-0.02406210435161873
-0.0041645249070986325,-0.0018313779871348104,-0.0029894679974591496
0.023428119738882317,0.0037640089767889797,-0.01994564574819998
0.023506938528532896,0.004336414790455057,-0.02332653837380596
0.022816572529647094,0.004662037211601919,-0.024293124845406175
0.023483904105306402,0.004171966568740669,-0.02232359908388906
0.023345442556863858,0.004546902798558435,-0.024356409290970278
0.02358274460864505,0.0044328990309605255,-0.024028109329149613
0.023450032944888587,0.00449892414299977,-0.024212682785874424
-0.001618810756191213,-0.0005956880507633982,-0.004919769441883823
0.02307591945575884,0.0031438617882058525,-0.0157487188291735
0.02325528543468669,0.004584705644272318,-0.0244681482999799
0.02208649447805015,0.00477216341616362,-0.02402497396396016
0.022506056128705012,0.004718672402333923,-0.024252256837094588
0.023615565900943044,0.003885361237040278,-0.020981458294796116
0.02319507175350288,0.004608424684531913,-0.024538682165083335
0.022899968892088986,0.004659951016897248,-0.024432203539144413
0.023761912073690623,0.0043380843774257225,-0.023779126258129148
-0.0034610310339523486,-0.0015507547296477536,-0.003420108462628707
0.023741164349962922,0.004196941192763884,-0.02293510747227099
-0.0002247028417928474,6.125854040032177e-05,-0.006046986653915639
0.02375966821018439,0.0044236774440065615,-0.024275952957474964
0.023719276064823824,0.004459375061561074,-0.024433574093539565
0.0010314015416076805,0.0007637932740825729,-0.007187739479918506
0.023646098576900938,0.004499024366078018,-0.02456940201491163
-0.0026497183127392548,-0.0011658233632119873,-0.004025263381715984
0.023792749172277926,0.003979492274616976,-0.02182535978748245
0.02354350681365747,0.004537623228366294,-0.024654697152889964
0.023365852124368213,0.004580795837217287,-0.02465648446071449
0.02397059987773678,0.0042148922575031625,-0.02344707921289415
0.02393878229644997,0.004345339366114229,-0.024128418809723436
0.023092719588097735,0.00463126543960629,-0.0245681081398875
0.02277098117782185,0.00468121181080736,-0.024416464969207602
-0.004842547299067267,-0.002355479306563029,-0.002343416347792564
0.024009652683345192,0.004366885700074812,-0.024383998803380845
0.023987347584150453,0.004402852738193814,-0.0245709934488957
0.023984937069691424,0.004035581231030237,-0.02248435310128539
-0.006337311668765172,-0.003272945682282338,-0.001347342827094224
0.02390864692668401,0.0044445066696711544,-0.024700704835696752
0.024147332899596047,0.0042339446711104406,-0.02386844037391462
-0.005529522700680392,-0.0027561009079499765,-0.001877293673402161
-0.007115304489570395,-0.0038057100334497485,-0.0008720754309930871
0.023773691469552338,0.004489712324827085,-0.024763644947420393
0.02332587067471267,0.004587786695518955,-0.024673361324413886
0.02357529649527558,0.004538391567935718,-0.024752553185765684
0.024188365209716067,0.0040679623192494884,-0.023033385768814547
0.024252544817131766,0.004259418594439289,-0.024202313253181267
0.022781213992039244,0.002557615346812757,-0.01124514903072856
-0.0014891063314412686,-0.0007486287369635724,-0.00482439959488621
0.024280243129782036,0.00429416468154192,-0.024457897136369356
-0.004330854532859232,-0.002223112131346328,-0.002579929888360622
-0.010549331404093261,-0.006051900954596492,0.0003789280128417822
-4.9803369088521353e-05,7.486536918415839e-05,-0.006115280854417992
0.0241947693484722,0.003877129918912532,-0.022034809705296546
-0.012736490091692603,-0.007493442238661531,0.00014134422086655379
0.024042842022694296,0.003586582185238261,-0.02028117666394367
0.02423989827797515,0.004336766242189732,-0.02464472977610844
0.024360001522568345,0.004098484625370552,-0.02351140467797153
0.023898674582681762,0.003397185334776827,-0.019043011618767414
0.023741901718931913,0.003191921335222289,-0.01768824330249243
0.02414333593007496,0.003756064302207931,-0.021323107446668745
0.024141482488474666,0.0043844178440845885,-0.0247652936689602
0.023988567785715228,0.0044352988231085655,-0.024817893182864464
0.02378806477859423,0.004487270042602082,-0.02480395590316659
0.024392222946850745,0.0039018481802651638,-0.022532091498837524
0.024479761747945493,0.004131274738583133,-0.02390927644068954
0.024537432491781766,0.004169612289171881,-0.02422961272115084
0.023637306419878178,0.0029401277195704677,-0.016226046365582947
-0.0036069749565685195,-0.001962394745283854,-0.0030181734452407166
0.024531728412115445,0.004214562933438856,-0.02447764462688899
-0.002651677528447787,-0.001467004031862085,-0.0037669067202475543
0.024467063571175715,0.004265181341682636,-0.02465709871093598
0.024561880955161305,0.003943469154443156,-0.023062631728725774
0.024348794841658063,0.0043197440402220596,-0.0247693566025744
0.02418312779611919,0.004376229558069684,-0.02481565869447479
-0.0013116759990922395,-0.0008351335962481654,-0.004819704787138822
0.024690160613241578,0.003984162362039213,-0.02351494476891823
0.024562288846091847,0.003698385564085528,-0.021825671731088122
0.0232279222801262,0.002634162129260123,-0.013625293222397113
-0.0007503145796934402,-0.00051757186194355,-0.0053253123055680765
0.024767297843536516,0.0040278272049856425,-0.023892372505011115
-0.005178192063034367,-0.0028390520834308164,-0.001864364236700153
0.02453526836525388,0.003491635984130312,-0.020776212930982217
0.024788054491819058,0.004076825584078174,-0.024198909113486572
0.0247522827377629,0.004131419288605571,-0.024436847718637366
-0.005898466436419778,-0.0032731502911116503,-0.0013891089521865317
0.02466305275881968,0.004190582923490519,-0.0246075432225334
0.02474036782897979,0.003772934590908615,-0.022525946058860654
-0.008075070851910525,-0.004779525820983272,-0.00015809161872831884
0.0248769055949476,0.00382115228666286,-0.02302670296279155
0.02496982863836859,0.0038695680553582556,-0.02345145419448282
0.023589428713162885,0.002664641807255395,-0.014811331280040155
0.025011846842717594,0.003923052233713892,-0.02381080588070781
0.024893203591514167,0.0036112884454190964,-0.02201920916111802
0.025000283642310054,0.003982370045284395,-0.02410465152028876
0.022697054227459032,0.002460398028509425,-0.00980445503685416
0.024935969070777962,0.004046871114395706,-0.024332525813658183
0.024821986574154534,0.0041151702766301194,-0.024494467044218267
0.025031352696550033,0.0036480302289788103,-0.02246057004792337
0.024521814746479596,0.0032063530002803668,-0.01941327616466632
0.024305824268195556,0.0029934504123569463,-0.017989702038172524
0.02514135972629017,0.0036964395284008055,-0.022910752629718655
0.01853122360292461,0.004502226910731916,-0.001493992821822715
-0.004663953572647168,-0.002866282862183727,-0.0019774662858079725
0.02489500719255041,0.003460443137813241,-0.021309824068243947
0.024160489684824017,0.002747602996041388,-0.016576339055361534
0.025203312762534825,0.003753294498599678,-0.023315184192054243
-0.002665428669880098,-0.0018291146106273245,-0.0034697840081494256
0.0252132062305401,0.0038174378100499116,-0.023661298597246604
0.025170865056952468,0.003887757430457711,-0.02394461094704781
-0.006652653737489222,-0.003925401756280931,-0.0008152175543357402
0.025132578119304166,0.0034661076671500786,-0.021785674345171795
0.02507811099787964,0.003962852457013541,-0.024163218938330167
0.02319775729832371,0.0021970818248647963,-0.011396937322411847
0.02527636996288227,0.003508691484338192,-0.022264300683686324
0.024926222403868492,0.0032265880799754406,-0.02029180061493251
-0.00382032341759134,-0.002567800244856673,-0.0024702786966238994
0.025361284464764152,0.003567256071645116,-0.02271092413147922
0.024049198534860653,0.0024388625541201044,-0.014999400166797914
0.021837728813427625,0.0060781662080305636,-0.006354663303248849
0.025392011365612827,0.003635975443386021,-0.023106815663128562
0.02519596741715919,0.003255816639551001,-0.02094037874734765
0.025369945321141497,0.003712397960455466,-0.02344399556339241
0.025296683667430743,0.003794744372531881,-0.023718602159893153
-0.014722876191477973,-0.008230768570020357,-0.001411239333942897
-0.00573211772038443,-0.0036240039219869514,-0.0011545254361394837
0.025375984082838053,0.0033012681969941237,-0.021493681785438767
0.025485963071206597,0.003363062988367787,-0.021992883346211706
0.02478501289472483,0.0028008670271818937,-0.018124621124026775
0.025020477602466545,0.002929744160658015,-0.019152959600772877
0.025537510063190935,0.003436825721455208,-0.022439912873285252
0.025534758881900106,0.003519768713239254,-0.022830476786206855
0.02547983778732103,0.0036098515939532038,-0.02316067779870074
0.022308587122241468,0.005478594084762126,-0.007115634153047958
0.025265000277306385,0.0030027251433680574,-0.01994694664679355
0.024611991656167696,0.002599205663483538,-0.016907435136864508
0.023869098544218693,0.00214643813373321,-0.013331959369391673
-0.00263768361059312,-0.0021197198194624705,-0.003254876195721571
0.025453667398407768,0.0030669333522207755,-0.020595137494900113
0.025581486539815596,0.0031375155874360664,-0.02115814914609121
0.024504209244403035,0.002303306024880859,-0.015476603830813476
-0.011643176022791532,-0.007392900189484706,0.0006640618952549902
0.025651514872956485,0.0032182197314387603,-0.021659552500379035
0.02318111665126804,0.0017768750318504034,-0.009300080104385489
0.02566679645201159,0.0033085561722854483,-0.02210386598777232
0.02562923983580593,0.0034070088038198293,-0.022489480675715164
-0.01548600964227431,-0.008865699327514765,-0.0027034506521363406
-0.009385042988333248,-0.006304761987240858,0.0007533063182330061
0.025154852851147186,0.002609115867062064,-0.018047364223786472
0.02534618295091175,0.002720610924231164,-0.01889239794155439
0.025520360673936142,0.0028062385663915434,-0.019598320889491892
0.023680540000713277,0.0018345905712922053,-0.011537709217392228
0.02266036346287001,0.0027327914467957207,-0.007565353173731937
0.02565342521605236,0.002889008788200118,-0.020215202236442003
0.024824020119523324,0.002281455927940998,-0.016053549139336827
0.02497471203223802,0.002453403149257206,-0.01704722675652184
0.025736625255820995,0.0029785449700486604,-0.020768187449125203
0.025767661463884733,0.0030773332492243,-0.02126507932694064
0.025746363106229037,0.0031849034415168055,-0.02170551755017339
-0.004022867121054498,-0.003300361084147041,-0.0018091520217982048
-0.005246390849605323,-0.004042969463438266,-0.0009121429266498087
-0.006679336949602402,-0.004855219514123208,-0.00010465219072547144
0.025571657090902495,0.0025297292296563452,-0.018548243867117203
0.0254176559926104,0.0024363467602893205,-0.017859280128667002
0.02570264715436289,0.002619906562813413,-0.01918264914103156
0.025260709935433733,0.0023026206926461067,-0.017016100502038917
0.025794169397041797,0.0027173647308221956,-0.019772600225118946
0.0258384535009326,0.0028249013039947177,-0.020316627800797925
0.025832320254724244,0.0029422098977445166,-0.020810088672183886
-0.013763461159299342,-0.008371529846465216,-0.0004966616693298068
0.02442417774553273,0.0018115593822601193,-0.013420151542708663
0.024839630256467637,0.0019255151736671402,-0.01474160658403856
-0.010525389765899772,-0.007068428995293304,0.0009347852751535315
0.022807288644033315,0.002185844788467039,-0.007813933830294545
0.023156576333091396,0.0014323375928665316,-0.007267735862893449
0.02508995169708375,0.0021148666180922327,-0.01595399123966282
0.025591046508639404,0.0022524265791667446,-0.017481508189298004
0.02545439264251619,0.0021945677981858543,-0.016978499558335833
0.025722759507964998,0.0023348889615353104,-0.018075796252948174
0.02582227399781767,0.002435159528385161,-0.018679075556633295
0.025887366630530737,0.002677583948917203,-0.01980449372421304
0.025878840937298208,0.0025502462460569655,-0.019260862425365687
0.0236032932316884,0.0013504068290463404,-0.009398369071551305
0.024135437316893393,0.0014739878884449354,-0.011462105927044082
0.02534785784909843,0.0019974448568687627,-0.016028375791991945
0.025548917887724214,0.0019770115967980948,-0.01635493077776452
0.022874868101324802,0.002957663924200794,-0.006351561292120724
0.025170379080347714,0.001717872378651054,-0.014667516430345051
0.025702139299910706,0.0020345600105556925,-0.01688345637946196
0.022688972437197707,0.004187322898730782,-0.0068975301834442206
0.023944312474524436,0.0011831789615935886,-0.00989564630760168
0.02581616703143803,0.0021309746973335905,-0.017484091483410513
0.02591062901979651,0.002389206112287741,-0.01868780629048021
0.02588688118530718,0.0022516283864601216,-0.018095986846618502
-0.004389224263340196,-0.004167263021820916,-0.0009557822900181967
0.025437532280205136,0.0016689867193427138,-0.015027269932987638
0.02490590549341631,0.0013117124781645735,-0.012722826791844688
0.025632893530952095,0.0017068676748065274,-0.015553795385628389
0.02301894513011626,0.0018428588142676034,-0.006090615509656828
0.022048772809327828,0.006409445696659426,-0.004733029115086948
0.025900627601570504,0.002073913898053055,-0.017454523380887415
0.0257714052410993,0.0017990051812961751,-0.01616740531590994
0.025860251515795976,0.0019251004481619823,-0.0168126393021187
0.02453263751832638,0.001063233520980086,-0.011044949512480511
0.025278654728871572,0.0012794031226934669,-0.01337507525237675
-0.012763647497185197,-0.008476337952257945,0.0003204071165112821
-0.00648601632105105,-0.009182409099474395,-0.002480342171081547
-0.005313296170354349,-0.0051303234976410456,7.472870721314424e-05
0.02552067845602648,0.001328109223732467,-0.014022465960608764
0.023550852246575243,0.0006344351893225348,-0.006595457313672168
0.02319091619805064,0.001159277503755054,-0.005443154389883346
0.02425142997935518,0.000787884970439871,-0.009426395411707368
0.025856581485625963,0.001726582928248412,-0.016094806624539524
0.025688487048477725,0.0014276565294262704,-0.014698856985534631
0.025798445108228322,0.0015637909718152015,-0.01539572828999324
0.023090854645605622,0.002006102282275864,-0.005385308919114687
-0.006410462362232386,-0.006017786418598155,0.0008978548259529526
0.02396075928951271,0.00045393652589954055,-0.007572233502332808
0.025128557532008537,0.0007664711359772333,-0.011400050550502151
0.02538539928887308,0.0008761426313943319,-0.012268407765805942
-0.007881967050039582,-0.006790701498586038,0.0013797656361412768
0.02482821154729099,0.000606249588329514,-0.010255704778690698
0.025779672703163562,0.0013407247854280758,-0.014599370829174877
0.02557476050064188,0.0010040811733181994,-0.013060813178886289
0.02570428148978037,0.0011594799409584827,-0.013833810965440134
0.02341222552345529,0.00034653348755512913,-0.0045780068180136975
0.024288072858339654,0.00016342468785562013,-0.007620418856128608
0.02326450332114013,0.002106019489298126,-0.004572045046456685
0.02453592777588927,0.0003758023399897166,-0.00887057214334637
0.023262252538827344,0.0010966564132846687,-0.004191197250260273
0.02567307936889418,0.0009106437432507245,-0.012967541697539848
-0.011700850204223073,-0.008514514008691725,0.001039079768744356
0.02558293367560697,0.000706426307816796,-0.012131224601101968
0.02544016882160768,0.0005227245087235117,-0.011270338871424899
0.02524526708373262,0.0003512213561197392,-0.010352101473552389
-0.005539145056580539,-0.006150747179359554,0.0010756689385974108
0.02500660458406738,0.00016778996118890934,-0.009307987989328319
0.010935240375355457,-0.0011896020191930912,0.0004824901354648512
0.02382084975658162,-0.0004700776279088759,-0.0045189321988299246
0.02474181652884601,-5.549193512815822e-05,-0.008084354894426693
0.024140203424905995,-0.0004894753871908802,-0.005468580490114134
0.023100719059140917,0.006179303600734184,-0.005789943899779713
0.024458928868182763,-0.000319914205435926,-0.006705481992155018
0.025540304195964453,0.00043405946115190295,-0.011213028739136413
0.02543857127613615,0.00020487932718787474,-0.010312922471202574
-0.009341616713227915,-0.00795372145907755,0.0018528005462593608
0.02336291064919939,0.001255674472363072,-0.003479816740094571
-0.010572207945135324,-0.008391660099945356,0.0015979979968318559
0.025289429298455485,-9.37420642564753e-06,-0.009378536271581157
0.022821601059321562,0.006452943211246112,-0.005221820030034979
0.023599838860416885,-0.0004738096578228442,-0.0034628332181604756
0.025099102398374384,-0.0002200836388114805,-0.008381112231792895
0.02339300036065739,0.0027501871400011945,-0.004575728464144723
0.024877079243070487,-0.00044625094010475693,-0.007281973461006703
0.021369815419685287,0.006048895812547051,-0.002390340157830113
0.02462752467289708,-0.0007222627872689362,-0.0060075454960779
0.023387406488587927,1.8696572397709267e-05,-0.0026643149800677822
0.025382796145559765,-8.691139968627166e-05,-0.009361953825522386
0.017588299299738396,0.00330871397617913,-4.253532877105993e-05
-0.006201924588465902,-0.007145076531735572,0.0020133148817044165
0.025271353935069782,-0.0003391697843130382,-0.008416004333713846
0.02511945540543089,-0.0005774269413754694,-0.007444270634448612
0.02430645443073309,-0.001198075144244097,-0.004122261057117067
0.02348499234354154,-0.0007156500840057953,-0.001996193975613289
0.02493630631068528,-0.0008084553882035751,-0.00644030265484876
0.023514290156097344,0.0015195871896217232,-0.003020589667336179
0.024733114199471263,-0.0010415261712506702,-0.005403388886606184
0.023326831037797962,0.0049886538107870295,-0.006007196022009507
0.024532407058001582,-0.0012752706076291623,-0.004397342135989665
0.023420413681394723,0.00026135781669356936,-0.0020416098783693063
0.025198490174873533,-0.0006477294453865159,-0.007442846785723809
0.023895887501735456,-0.0015746414784144388,-0.002228746541696602
0.0235548131225299,-0.0012707918559584038,-0.0013138628134558108
0.023644745847520573,0.003940631549614246,-0.005040590003227653
0.025077023607734675,-0.0009184788852618635,-0.006473077405541287
0.02367059261528584,-0.0013830696455406771,-0.0017534143345200484
0.024922889927579316,-0.0011688972649006573,-0.005506828549612411
0.02222860750311249,0.0064999508217265314,-0.0031616333442557967
0.024747584472862513,-0.0013965631094929561,-0.004567687322118114
0.02339520192206832,0.005755215382897961,-0.005964294579395493
0.024561331506971592,-0.0016005961864628156,-0.0036826427134844736
-0.0062055395918460265,-0.008182703792717322,0.003075686059858251
0.023521435033517373,0.000503711417973478,-0.0016292519468964837
0.02433826951732244,-0.0018142034001525644,-0.002746335082560268
-0.0070652320365194145,-0.008179631666322993,0.0027984308641328367
0.02498177133458593,-0.0012455755879048735,-0.005473787184998682
0.023411816784392078,-0.0008187474478543185,-0.00022545117277642098
0.02484801416983189,-0.001530280215489635,-0.004497559718726071
0.023409227203421895,-0.0012284566735252106,-0.00015351431312242138
0.024021125490598583,-0.002193807554330517,-0.0012719128399841352
-0.013547686963088262,-0.009369923942375251,-0.00039356385155300675
0.0243770907463432,-0.002096339659685261,-0.002193739057449726
0.02469045043626978,-0.001780080236734509,-0.003573706533029064
0.023873996897332998,0.002740132262203819,-0.0035438137635748178
0.02355761837505692,-0.002429770976628968,0.0005633808398107838
0.02348882005843466,-0.002087697763152181,0.000437328561311697
0.024524747720884726,-0.0019776869148401713,-0.002767423330963931
-0.01271377084028655,-0.00945132145298518,0.00044399188731659154
0.023442750840288983,-0.001703346459830881,0.00020012629726176275
0.023764655755102924,0.001732042673569505,-0.0025291557674834452
0.02369213941716512,0.0061859985455458445,-0.005606832395336455
-0.014359356995615725,-0.009333175627006605,-0.0013614456574614821
0.020746236810764825,0.005446924090974838,-0.0010580803505495031
0.023673265285169148,0.0007239458178027847,-0.0012984341275654025
0.023473083059294537,-0.0005190678928701652,-4.376798336697893e-05
0.024724090546235377,-0.0018837211081021133,-0.0034524129455812745
0.024118587297319347,-0.0025193854197866896,-0.0008029302595325883
0.02362818916988044,-0.0028627148988929424,0.000971655189407047
0.02364104507527059,0.006683104132124209,-0.004897735280826219
0.02457404578663086,-0.0021810131198590015,-0.0024747157399097166
0.024409209369072787,-0.002421710794668306,-0.0016096547913789765
0.024248267169301035,-0.0025664700109147742,-0.0009696642988684655
0.02393560141816147,0.004929513727304611,-0.0053201407155617384
0.023317520465657427,-0.0018995910377946712,0.0017902386888726104
0.02396487897496259,0.0020345933429652186,-0.002537516085120261
0.023579678656377143,-0.00025533599063062834,0.00012472275093224728
0.023872515873198084,0.005555760679947546,-0.005611401156398589
0.023307699670528363,-0.002268291659176114,0.001956950018462973
0.024053749803888167,0.002334976644829368,-0.0027690038541551445
-0.011737307360837399,-0.009620318951271993,0.001296725958422225
-0.009305482927343957,-0.011481809054569948,-0.0032937733150731523
0.02330738011844573,-0.0026597005466172468,0.00224429361944774
0.023729667914714675,-0.003191839416708603,0.0012842260037318907
0.023840682019956063,0.0008322228520243012,-0.0009639659958039973
0.02335996430122866,-0.001567298827871306,0.0017481151495467805
0.02396548070027853,0.0014644535712852152,-0.0017179260764017257
-0.006605520946039145,-0.009235554956543506,0.0040142396604646085
0.023295546872845487,-0.003085251084389932,0.002651741888372875
0.023864145340847503,0.006502602022001022,-0.005263290044040969
0.024053829180318495,0.003527870079651902,-0.0040778343256807435
0.024414753864600527,-0.0025743868018108474,-0.0013525574015557007
0.02394919380619332,0.00604728008800061,-0.005558655322954505
0.024112520257514064,0.0027885554484516936,-0.003207543899734105
0.023712102400306554,-2.8976101863869697e-05,0.0002447507316212792
0.024242539619728908,-0.002889539360052135,-0.0003592112247449651
0.023261483827115105,-0.0035864561224606918,0.0032658290615952793
0.02388631069095845,-0.0032484230747414178,0.001060190307996364
0.023373299334170445,0.006825893261166023,-0.004268699644416331
0.024061571693726864,-0.0031286679091529507,0.0004781053072723069
0.023441137952085574,-0.0012649168739619504,0.001751238305180265
0.024073934077459194,0.0018554306253774422,-0.0020902687523326638
0.024045329193069072,0.006359601573676304,-0.005378960878747195
0.024108556403783985,0.004374774634948945,-0.004767807022232456
0.02414971200708272,0.0022072635104227203,-0.0024234806162423818
0.024062971864979247,0.0013916411112433167,-0.0014081880029618496
-0.010653299888551963,-0.009734288845059901,0.002128540304452151
0.02314052946310428,-0.002913849007511496,0.00373318081990076
-0.006428008024522,-0.010210714081923382,0.005100650189645924
0.023975627835594773,0.0008910731588129994,-0.0007465281239382108
-0.008121907467498244,-0.00948345880405517,0.003466754491329989
0.023126246244693113,-0.003213271127842164,0.0038789448819759736
0.02317332637498609,-0.0026141446087747573,0.0036395269494729496
0.02355180788745737,-0.000977922104748528,0.0017168129829594088
0.02308047326911158,-0.003604131482762812,0.004285323011178184
0.023844598245735635,0.00016763306348791624,0.0002807082947692468
0.024216240486116505,0.00326391078928134,-0.0035745306429506205
0.024246918903253506,0.0055399861441285244,-0.005325358973339822
0.02404244648891574,-0.003337841488616065,0.0008677680292707323
0.024135168552268355,0.0016455392910100669,-0.001645043636570312
0.024213489185880004,0.002593427308971217,-0.0027970794808300577
0.02319709874967254,-0.00419606644053658,0.004173700260334631
0.0242936577905964,0.005090274102324464,-0.005076180516534233
0.02425795236062487,0.005979178519405884,-0.005395835734281373
0.024251098696222023,0.003987854305203,-0.004259909607152788
0.02323993652628402,-0.002305236828759727,0.003538933358699138
0.023419220976439385,-0.004123123077324989,0.003525830689626524
-0.009475471564388271,-0.009708386873727855,0.0028670192467787183
0.023631539882937338,-0.003951780006449373,0.002799498832635829
0.024072304668197406,0.0010602367643021578,-0.0008165044128853309
0.02419640575083838,0.001967568646446774,-0.0019842789650575563
0.023676001656674252,-0.0006993025815758545,0.0016045817265093836
0.02320287150235481,0.006889811227229281,-0.0033841384620493502
0.0229745189569247,-0.004142809588191344,0.005050658336086714
0.02291711072387267,-0.003983369865259861,0.005447206550856149
0.023958215832661067,0.0003854538135463951,0.00016421440643689186
0.02333859245111828,-0.001986933647197467,0.003388923450409754
0.0243044489418366,0.006346098132745492,-0.00529699787478603
0.02435307197010569,0.004691328871621263,-0.004746415116857713
0.024143854863524397,0.0013384489713813117,-0.0011124465569424605
0.02263966626706102,0.006594924858668376,-0.0019468179933709354
0.022902941466245448,-0.0038518475806977636,0.00552956571238654
0.024258115951160796,0.0029648169731249247,-0.0031645591952912462
0.024307410073042438,0.006626990607310339,-0.005089214344491514
0.013763852203214378,0.00011129951490151733,0.0009622472119472159
0.02429202622765387,0.003651535207004865,-0.0038722950592364577
0.02221600142458477,0.006249913475853679,-0.0011471368454170384
0.024233454495797405,0.0023060413634784956,-0.002372851768169022
0.022914118390267954,-0.0036413582753780645,0.005531555431356267
